epochs,loss
535,0.000695121
536,0.000950897
537,0.000963041
538,0.000138127
539,0.000983143
540,0.000376003
541,0.000770453
542,0.000301271
543,0.0105679
544,0.000325258
545,0.000140513
546,0.000161803
547,0.00012646
548,0.000130989
549,0.000121045
550,0.000130345
551,0.000211782
552,0.000167913
553,0.000531122
554,0.000558842
555,0.000931461
556,0.000482707
557,0.00243109
558,0.00233272
559,0.000133346
560,0.000138847
561,0.000171644
562,0.000266558
563,0.000224909
564,0.000551014
565,0.000201907
566,0.000655403
567,0.00230485
568,0.000129963
569,0.000161324
570,0.000429636
571,0.00339413
572,0.000141801
573,0.00011294
574,0.000509126
575,0.000327434
576,0.000282052
577,0.00103559
578,0.00486855
579,0.000141584
580,0.000125333
581,0.000204952
582,0.00017677
583,0.000125904
584,0.000240869
585,0.000304771
586,0.000484205
587,0.000581317
588,0.00154845
589,0.000214193
590,0.000215799
591,0.000818664
592,0.00204469
593,0.000242924
594,0.000145342
595,0.000311281
596,0.000408948
597,0.000416123
598,0.000504819
599,0.000825084
600,0.00084943
601,0.000392542
602,0.00565862
603,0.000115461
604,0.000166963
605,0.000128744
606,0.000225639
607,0.000555899
608,0.000164395
609,0.000258968
610,0.000310693
611,0.000787007
612,0.000279308
613,0.0013757
614,0.000864309
615,0.000113197
616,0.000989009
617,0.00544229
618,0.000136796
619,0.000255189
620,0.000185075
621,0.000316275
622,0.000381849
623,0.000143658
624,0.000185747
625,0.000204542
626,0.000936058
627,0.00123553
628,0.000318747
629,0.000220364
630,0.00153367
631,0.000313469
632,0.000770799
633,0.000332084
634,0.000844624
635,0.000830416
636,0.0002083
637,0.000230173
638,0.000580459
639,0.000717859
640,0.00205624
641,0.000263699
642,0.000320996
643,0.00035994
644,0.00021114
645,0.00779312
646,0.00148956
647,0.000117767
648,8.866e-05
649,0.000107836
650,8.98934e-05
651,0.000219992
652,0.000130429
653,0.000134034
654,0.000122153
655,0.000368307
656,0.000616908
657,0.000224862
658,0.000783279
659,0.000680938
660,0.000776046
661,0.00103672
662,0.000201838
663,0.000314374
664,0.000577762
665,0.0002259
666,0.000304668
667,0.00313277
668,0.000144716
669,0.000132087
670,0.00075207
671,0.00019508
672,0.000128284
673,0.000144996
674,0.000569457
675,0.0019272
676,0.000288667
677,0.000122689
678,0.000118551
679,0.000295319
680,0.000880759
681,0.00574853
682,0.000125773
683,0.000127107
684,0.000140943
685,0.000176118
686,0.000167594
687,0.00131537
688,0.000402505
689,0.000156215
690,0.00016816
691,0.000747901
692,0.00023835
693,0.000293286
694,0.000431455
695,0.00047337
696,0.0021867
697,0.000772268
698,0.000153504
699,0.000185162
700,0.000290712
701,0.000709804
702,0.000228043
703,0.000198625
704,0.000462701
705,0.00439103
706,0.000168525
707,0.000193686
708,0.000269662
709,0.000338186
710,0.000273078
711,0.00149084
712,0.000130549
713,0.000198051
714,0.00256769
715,0.000264576
716,0.000160429
717,0.000216455
718,0.000283856
719,0.000404744
720,0.000938078
721,0.0011449
722,0.000192199
723,0.000154762
724,0.00207391
725,0.000273066
726,0.000400563
727,0.000295453
728,0.000620631
729,0.000266244
730,0.00027188
731,0.00153176
732,0.00265776
733,7.24079e-05
734,8.10817e-05
735,0.000215336
736,0.00027492
737,0.0002536
738,0.000216985
739,0.0003225
740,0.000515997
741,0.00373403
742,0.000111116
743,8.54781e-05
744,0.00010078
745,0.000231675
746,0.000172472
747,0.000498213
748,0.00380514
749,7.96175e-05
750,9.84627e-05
751,0.000399081
752,0.000287991
753,0.000277053
754,0.000241029
755,0.000549586
756,0.000224222
757,0.00108437
758,0.000122566
759,0.00193428
760,0.000212381
761,0.000242921
762,0.000252586
763,0.000365374
764,0.000726433
765,0.00105713
766,0.00199084
767,0.000701416
768,0.000231101
769,0.000111926
770,0.000297955
771,0.000130959
772,0.00072813
773,0.000864581
774,0.000155052
775,0.00138996
776,0.000153755
777,0.000137696
778,0.00025026
779,0.000284013
780,0.00136689
781,0.000252905
782,0.000213158
783,0.000189567
784,0.00329899
785,0.000484908
786,8.31845e-05
787,0.000295835
788,0.000150622
789,0.000535497
790,0.00132148
791,0.000224003
792,0.000994321
793,0.000257449
794,0.000104064
795,0.00158666
796,0.000470564
797,0.000139891
798,0.000196209
799,0.00148124
800,0.000184321
801,0.000116017
802,0.000317234
803,0.000447387
804,0.000859869
805,0.000354221
806,0.00129564
807,0.00021513
808,0.000201655
809,0.000315997
810,0.000282044
811,0.000671126
812,0.000323606
813,0.000241568
814,0.000958458
815,0.000611064
816,0.000208369
817,0.000769059
818,0.00185469
819,0.000140448
820,0.000110545
821,0.00182619
822,0.000273806
823,0.000141434
824,0.000168196
825,0.000342432
826,0.00097894
827,0.000861561
828,0.000276273
829,0.000297051
830,0.000320512
831,0.00016931
832,0.000823835
833,0.000226789
834,0.000447865
835,0.000456414
836,0.000297123
837,0.00304025
838,0.000157303
839,6.81847e-05
840,0.00022001
841,0.000589461
842,9.38312e-05
843,0.000195524
844,0.00144506
845,0.000215453
846,0.00128375
847,0.000268944
848,0.000394216
849,0.000104558
850,0.000930589
851,0.000435497
852,0.00351213
853,8.79575e-05
854,0.000108279
855,0.000119641
856,8.89279e-05
857,0.000586962
858,0.000241596
859,0.000260352
860,0.0011622
861,0.000351926
862,0.00114178
863,0.000385091
864,0.000229634
865,0.000269302
866,0.00148077
867,0.00033677
868,8.86925e-05
869,0.000858851
870,0.000780806
871,0.000235229
872,8.74239e-05
873,0.000359286
874,0.000211148
875,0.000127275
876,0.00177516
877,0.000481047
878,0.000171567
879,0.000228387
880,0.00140343
881,0.000202401
882,0.00058973
883,0.000616718
884,8.07821e-05
885,0.000224057
886,0.000278802
887,0.000505836
888,0.000438905
889,0.000543106
890,0.00218663
891,9.42295e-05
892,0.000100111
893,0.00015563
894,0.000791926
895,0.000275929
896,0.000757103
897,0.000533352
898,0.000253468
899,0.000243175
900,0.00100706
901,0.000182807
902,0.000274457
903,0.000835157
904,0.00217868
905,9.26075e-05
906,0.000288043
907,8.12457e-05
908,0.000294895
909,0.000628554
910,0.00030477
911,0.0015914
912,0.000471727
913,8.08121e-05
914,0.000195231
915,0.00270347
916,0.000380709
917,0.000413389
918,0.000114906
919,0.000258066
920,0.000486598
921,0.000138237
922,0.000111093
923,0.000350637
924,0.000431292
925,0.000313991
926,0.0027832
927,0.000551008
928,0.000118491
929,0.000173034
930,0.000100257
931,0.000208363
932,0.000620644
933,0.000150663
934,0.000810761
935,0.000879921
936,0.000115393
937,0.00019052
938,0.000582403
939,0.000151907
940,0.00150989
941,0.000496605
942,0.000110406
943,0.00018792
944,0.000379426
945,0.000905258
946,0.000286008
947,0.000175756
948,0.000166263
949,0.000486166
950,0.00191291
951,0.000102956
952,9.64295e-05
953,0.000221708
954,0.000454761
955,0.000249704
956,0.000538933
957,0.000820255
958,0.000180769
959,0.00201246
960,0.000141681
961,4.70785e-05
962,3.47571e-05
963,4.6731e-05
964,4.73473e-05
965,4.59748e-05
966,4.11959e-05
967,4.46828e-05
968,8.43691e-05
969,5.33023e-05
970,5.95849e-05
971,9.60343e-05
972,0.000371587
973,9.69031e-05
974,0.000133973
975,0.00011938
976,0.000205332
977,0.000159002
978,8.81389e-05
979,7.49735e-05
980,0.000398201
981,0.000280362
982,6.43019e-05
983,0.000141204
984,0.000446225
985,7.37807e-05
986,9.38746e-05
987,0.000171863
988,0.000102879
989,4.34899e-05
990,7.57333e-05
991,0.00011641
992,0.000777292
993,3.91107e-05
994,4.43402e-05
995,5.32829e-05
996,0.00021738
997,0.000123973
998,0.000181934
999,0.000150402
1000,6.96214e-05
1001,6.21007e-05
1002,0.000135643
1003,0.000185369
1004,7.61548e-05
1005,0.000109499
1006,0.000274042
1007,0.000150714
1008,5.09448e-05
1009,0.000160585
1010,0.000310806
1011,8.31428e-05
1012,4.14034e-05
1013,0.000136831
1014,0.000178333
1015,0.00031937
1016,0.000102386
1017,0.000137313
1018,0.000135731
1019,0.000119704
1020,0.000251992
1021,4.40553e-05
1022,0.000217755
1023,5.78149e-05
1024,0.00015178
1025,0.000165518
1026,7.18054e-05
1027,7.49895e-05
1028,0.000120356
1029,0.00039536
1030,8.0405e-05
1031,0.000115214
1032,0.000188446
1033,0.00063705
1034,3.55513e-05
1035,6.67443e-05
1036,3.67144e-05
1037,0.000182771
1038,0.000166034
1039,0.00011821
1040,0.000158159
1041,5.15568e-05
1042,0.000141987
1043,4.50154e-05
1044,7.24583e-05
1045,0.000367281
1046,0.000155017
1047,0.000113217
1048,0.000125812
1049,9.15143e-05
1050,4.15693e-05
1051,0.000108176
1052,0.000282683
1053,6.06158e-05
1054,6.75648e-05
1055,0.000219672
1056,0.000173022
1057,0.000227057
1058,4.54605e-05
1059,0.000433147
1060,0.000284047
1061,3.29663e-05
1062,2.63029e-05
1063,0.000151402
1064,0.00025926
1065,5.87882e-05
1066,4.11206e-05
1067,4.74913e-05
1068,0.000145862
1069,0.000325907
1070,0.000101541
1071,6.74777e-05
1072,0.000443023
1073,4.34047e-05
1074,4.40532e-05
1075,8.92902e-05
1076,0.000232331
1077,0.000100314
1078,8.39677e-05
1079,6.27757e-05
1080,0.000125374
1081,0.000671696
1082,0.000190403
1083,3.19338e-05
1084,3.51706e-05
1085,0.000116271
1086,3.21731e-05
1087,6.6356e-05
1088,0.000151983
1089,0.000259455
1090,0.000236171
1091,0.000295139
1092,8.92184e-05
1093,7.59989e-05
1094,0.000214195
1095,4.61315e-05
1096,0.000471003
1097,5.43357e-05
1098,5.74866e-05
1099,4.71122e-05
1100,4.04529e-05
1101,0.000135378
1102,0.000389141
1103,0.000133196
1104,3.91241e-05
1105,7.96405e-05
1106,6.08883e-05
1107,0.000547637
1108,0.000664279
1109,4.14219e-05
1110,5.28848e-05
1111,6.06002e-05
1112,9.23061e-05
1113,0.000144325
1114,0.000104799
1115,4.5817e-05
1116,0.000103248
1117,0.000148338
1118,0.00059357
1119,2.63676e-05
1120,6.51063e-05
1121,4.93718e-05
1122,8.93254e-05
1123,7.57303e-05
1124,0.000172041
1125,0.000457426
1126,4.80546e-05
1127,3.14671e-05
1128,3.10692e-05
1129,4.94616e-05
1130,0.00041497
1131,8.28795e-05
1132,5.12777e-05
1133,0.000136058
1134,0.00188114
1135,1.87852e-05
1136,2.12665e-05
1137,2.76592e-05
1138,2.56402e-05
1139,2.95556e-05
1140,7.37902e-05
1141,7.352e-05
1142,0.000147497
1143,4.38471e-05
1144,7.15946e-05
1145,0.000193413
1146,5.97924e-05
1147,9.6619e-05
1148,7.92557e-05
1149,6.05675e-05
1150,9.44368e-05
1151,0.000649764
1152,0.000106884
1153,1.77709e-05
1154,2.74658e-05
1155,6.86271e-05
1156,7.35802e-05
1157,0.000241232
1158,0.000580013
1159,0.000176137
1160,1.98683e-05
1161,3.3768e-05
1162,2.43531e-05
1163,0.000102436
1164,0.000197573
1165,3.80931e-05
1166,6.40574e-05
1167,0.000228016
1168,8.42727e-05
1169,0.000119632
1170,5.83817e-05
1171,0.000118507
1172,0.00056243
1173,9.41692e-05
1174,4.46863e-05
1175,3.26152e-05
1176,3.87509e-05
1177,0.00044195
1178,0.000400352
1179,2.45868e-05
1180,3.25438e-05
1181,5.50706e-05
1182,0.000680448
1183,4.24592e-05
1184,1.67529e-05
1185,0.000106641
1186,0.000104309
1187,2.99282e-05
1188,0.000188693
1189,0.000118559
1190,5.08308e-05
1191,4.62313e-05
1192,0.000100764
1193,0.000218
1194,0.000339068
1195,2.83066e-05
1196,3.38602e-05
1197,0.000261788
1198,8.34437e-05
1199,8.59764e-05
1200,0.000369634
1201,0.000183161
